word,pos,CEFR,freq,base_score,log_frequency,final_score
sun,noun,A1,121218500,1000.0,135.36586411489202,1135.365864114892
meeting,noun,A1,120814306,1000.0,135.13395578848179,1135.1339557884817
become,verb,A1,120495036,1000.0,134.9502238988323,1134.9502238988323
child,noun,A1,119747393,1000.0,134.51806219932246,1134.5180621993225
keep,verb,A1,119602514,1000.0,134.43400545961504,1134.434005459615
share,verb,A1,119294241,1000.0,134.25481049958546,1134.2548104995853
garden,noun,A1,119014988,1000.0,134.0920842946431,1134.092084294643
baby,noun,A1,117696064,1000.0,133.31832471066343,1133.3183247106635
run,verb,A1,117213565,1000.0,133.0330938444697,1133.0330938444697
run,noun,A1,117213565,1000.0,133.0330938444697,1133.0330938444697
put,verb,A1,115205090,1000.0,131.83302387190906,1131.833023871909
try,noun,A1,114384208,1000.0,131.3365101508034,1131.3365101508034
welcome,interjection,A1,114025350,1000.0,131.118333119657,1131.118333119657
welcome,verb,A1,114025350,1000.0,131.118333119657,1131.118333119657
head,noun,A1,113316224,1000.0,130.68517519282068,1130.6851751928207
radio,noun,A1,113285624,1000.0,130.66642273085688,1130.666422730857
until,preposition,A1,113090086,1000.0,130.54647231365095,1130.546472313651
self,noun,A1,112902176,1000.0,130.43100561870835,1130.4310056187082
away,adverb,A1,112837472,1000.0,130.39120190357607,1130.391201903576
once,adverb,A1,111882023,1000.0,129.80077017378574,1129.8007701737856
sure,adjective,A1,110528740,1000.0,128.95580560711107,1128.955805607111
tell,verb,A1,109553730,1000.0,128.3405908119272,1128.340590811927
fun,noun,A1,108389630,1000.0,127.59885185584244,1127.5988518558424
fun,adjective,A1,108389630,1000.0,127.59885185584244,1127.5988518558424
already,adverb,A1,108324565,1000.0,127.55715911946845,1127.5571591194685
green,adjective,A1,108287905,1000.0,127.53365687596352,1127.5336568759635
close,verb,A1,107853068,1000.0,127.25428010980124,1127.2542801098011
close,adjective,A1,107853068,1000.0,127.25428010980124,1127.2542801098011
drive,noun,A1,107799371,1000.0,127.21970242040072,1127.2197024204006
gold,adjective,A1,107497778,1000.0,127.02517376990806,1127.0251737699082
living,adjective,A1,107215961,1000.0,126.84290682526375,1126.8429068252638
collection,noun,A1,107121885,1000.0,126.78195589746724,1126.7819558974672
short,adjective,A1,106755242,1000.0,126.54389953509565,1126.5438995350955
short,adverb,A1,106755242,1000.0,126.54389953509565,1126.5438995350955
lot,pronoun,A1,106405208,1000.0,126.3158630678223,1126.3158630678222
lot,adverb,A1,106405208,1000.0,126.3158630678223,1126.3158630678222
ask,verb,A1,106400213,1000.0,126.31260355182303,1126.312603551823
beach,noun,A1,105642682,1000.0,125.81649256607511,1125.816492566075
past,adverb,A1,105625616,1000.0,125.80527502366635,1125.8052750236664
past,preposition,A1,105625616,1000.0,125.80527502366635,1125.8052750236664
due,adjective,A1,104908310,1000.0,125.33214079686559,1125.3321407968656
five,number,A1,104165769,1000.0,124.83894157388227,1124.8389415738823
period,noun,A1,103906182,1000.0,124.66569289291226,1124.6656928929124
weather,noun,A1,103331913,1000.0,124.28088213521949,1124.2808821352196
window,noun,A1,102711715,1000.0,123.86288549003291,1123.862885490033
island,noun,A1,102316998,1000.0,123.59554053458021,1123.5955405345803
front,adjective,A1,100886343,1000.0,122.61782715075037,1122.6178271507504
early,adverb,A1,100013194,1000.0,122.01427823913707,1122.0142782391372
present,noun,A1,99420744,1000.0,121.60174948241047,1121.6017494824105
either,adverb,A1,99143011,1000.0,121.40751420826291,1121.407514208263
ago,adverb,A1,98839705,1000.0,121.19477165114893,1121.194771651149
word,noun,A1,98671341,1000.0,121.07639712246532,1121.0763971224653
talk,verb,A1,97850837,1000.0,120.49660545586573,1120.4966054558658
thing,noun,A1,97451660,1000.0,120.2127752382263,1120.2127752382262
true,adjective,A1,96269550,1000.0,119.36537921764807,1119.365379217648
else,adverb,A1,96020036,1000.0,119.18518547351596,1119.185185473516
reading,noun,A1,95289449,1000.0,118.65486565152298,1118.6548656515229
bad,adjective,A1,95096787,1000.0,118.51433826281902,1118.514338262819
cover,noun,A1,94501729,1000.0,118.07849925029484,1118.078499250295
usually,adverb,A1,94477370,1000.0,118.06059954028069,1118.0605995402807
together,adverb,A1,94113765,1000.0,117.79286190579671,1117.7928619057966
fast,adjective,A1,93941472,1000.0,117.6656339252487,1117.6656339252486
fast,adverb,A1,93941472,1000.0,117.6656339252487,1117.6656339252486
meet,verb,A1,93275872,1000.0,117.17192682305472,1117.1719268230547
player,noun,A1,92709785,1000.0,116.74925297186417,1116.7492529718643
often,adverb,A1,92551460,1000.0,116.63057630628248,1116.6305763062824
watch,verb,A1,92006970,1000.0,116.22088420368243,1116.2208842036825
watch,noun,A1,92006970,1000.0,116.22088420368243,1116.2208842036825
feel,verb,A1,91924001,1000.0,116.15824282132905,1116.1582428213292
bank,noun,A1,91559349,1000.0,115.88225950925118,1115.882259509251
thanks,noun,A1,91398411,1000.0,115.76010536967169,1115.7601053696717
everything,pronoun,A1,91388083,1000.0,115.75225893364222,1115.7522589336422
town,noun,A1,90478880,1000.0,115.05801678797354,1115.0580167879734
heart,noun,A1,90249265,1000.0,114.88158574160559,1114.8815857416057
choose,verb,A1,90010174,1000.0,114.69739585544755,1114.6973958554477
magazine,noun,A1,89744012,1000.0,114.49177476055297,1114.491774760553
camera,noun,A1,89324930,1000.0,114.16677739203499,1114.1667773920349
girl,noun,A1,89139125,1000.0,114.02219776224274,1114.0221977622427
half,noun,A1,86290420,1000.0,111.76700728327035,1111.7670072832702
step,verb,A1,86147277,1000.0,111.6517314388584,1111.6517314388584
later,adverb,A1,84857974,1000.0,110.60471358432551,1110.6047135843255
church,noun,A1,84556943,1000.0,110.35796177692282,1110.3579617769228
practice,noun,A1,84037810,1000.0,109.93036318501231,1109.9303631850123
fire,noun,A1,83845349,1000.0,109.7711657349688,1109.7711657349687
holiday,noun,A1,83671730,1000.0,109.62723994368343,1109.6272399436834
along,adverb,A1,83444756,1000.0,109.43863312277836,1109.4386331227784
face,noun,A1,82807978,1000.0,108.90674328864657,1108.9067432886466
remember,verb,A1,82222044,1000.0,108.41369679078639,1108.4136967907864
yellow,adjective,A1,82024459,1000.0,108.24664222089518,1108.2466422208952
yellow,noun,A1,82024459,1000.0,108.24664222089518,1108.2466422208952
near,preposition,A1,81652767,1000.0,107.93128991150343,1107.9312899115034
doing,do-verb,A1,80821946,1000.0,107.2211796578897,1107.2211796578897
stay,verb,A1,80694073,1000.0,107.11123765243724,1107.1112376524372
turn,verb,A1,80328029,1000.0,106.79555634950611,1106.7955563495061
turn,noun,A1,80328029,1000.0,106.79555634950611,1106.7955563495061
mean,verb,A1,80312172,1000.0,106.7818485703117,1106.7818485703117
king,noun,A1,79791224,1000.0,106.32999712557762,1106.3299971255776
activity,noun,A1,79633609,1000.0,106.19270613816195,1106.192706138162
copy,noun,A1,79615682,1000.0,106.1770735666413,1106.1770735666414
river,noun,A1,78843808,1000.0,105.50062947954325,1105.5006294795432
album,noun,A1,77914316,1000.0,104.67721025936532,1104.6772102593654
stop,verb,A1,77749471,1000.0,104.53015225745742,1104.5301522574573
stop,noun,A1,77749471,1000.0,104.53015225745742,1104.5301522574573
bar,noun,A1,77375075,1000.0,104.1949925278376,1104.1949925278377
dog,noun,A1,77271631,1000.0,104.10210337374417,1104.1021033737443
build,verb,A1,77203075,1000.0,104.0404739037674,1104.0404739037674
soon,adverb,A1,77038135,1000.0,103.89197404395361,1103.8919740439537
someone,pronoun,A1,76212141,1000.0,103.14349414025014,1103.1434941402501
anything,pronoun,A1,75985266,1000.0,102.93648952795945,1102.9364895279596
believe,verb,A1,75918053,1000.0,102.87504455506576,1102.8750445550659
mind,noun,A1,75393868,1000.0,102.39396877477884,1102.3939687747788
anyone,pronoun,A1,74170036,1000.0,101.25763735161036,1101.2576373516104
hope,noun,A1,74145758,1000.0,101.23490597060425,1101.2349059706044
wish,noun,A1,74043644,1000.0,101.13921553681348,1101.1392155368135
inside,preposition,A1,74026748,1000.0,101.12336967048327,1101.1233696704833
role,noun,A1,73689002,1000.0,100.80585450109425,1100.8058545010942
nothing,pronoun,A1,73183983,1000.0,100.32836061057185,1100.328360610572
fine,adjective,A1,71972425,1000.0,99.16926731518822,1099.1692673151883
hour,noun,A1,71765763,1000.0,98.96960823179609,1098.969608231796
six,number,A1,71366336,1000.0,98.58208136491726,1098.5820813649173
leave,verb,A1,70957750,1000.0,98.18341776625243,1098.1834177662524
woman,noun,A1,70613606,1000.0,97.84584610787044,1097.8458461078703
kind,noun,A1,70420316,1000.0,97.6555252502252,1097.6555252502253
middle,adjective,A1,70164946,1000.0,97.40327542674277,1097.4032754267428
move,noun,A1,70113140,1000.0,97.35199040301165,1097.3519904030118
machine,noun,A1,69665958,1000.0,96.90772358891365,1096.9077235889135
nice,adjective,A1,69395609,1000.0,96.6377517236026,1096.6377517236026
culture,noun,A1,68606429,1000.0,95.84361438491487,1095.8436143849149
band,noun,A1,68569061,1000.0,95.80578548985011,1095.8057854898502
hi,interjection,A1,67566273,1000.0,94.78285426973582,1094.7828542697357
airport,noun,A1,67473261,1000.0,94.68720571052802,1094.687205710528
foreign,adjective,A1,67443436,1000.0,94.65650735789643,1094.6565073578963
outside,adverb,A1,67415846,1000.0,94.62809736174734,1094.6280973617472
letter,noun,A1,67339854,1000.0,94.54978666503825,1094.5497866650383
summer,noun,A1,67102388,1000.0,94.30450422737374,1094.3045042273739
button,noun,A1,66811153,1000.0,94.00249509997434,1094.0024950999743
super,adjective,A1,66703287,1000.0,93.89030443001377,1093.8903044300137
matter,noun,A1,66632805,1000.0,93.81689855008892,1093.8168985500888
almost,adverb,A1,66395121,1000.0,93.5687807619023,1093.5687807619024
song,noun,A1,65832126,1000.0,92.97750984483548,1092.9775098448354
focus,verb,A1,65626732,1000.0,92.76054040765393,1092.760540407654
late,adverb,A1,65574606,1000.0,92.70536869445084,1092.705368694451
late,adjective,A1,65574606,1000.0,92.70536869445084,1092.705368694451
idea,noun,A1,65459222,1000.0,92.58308667971937,1092.5830866797194
win,verb,A1,65264239,1000.0,92.37595627962787,1092.3759562796279
reason,noun,A1,65066679,1000.0,92.16545622770093,1092.1654562277008
tool,noun,A1,65009731,1000.0,92.10465949038189,1092.104659490382
spring,noun,A1,64814116,1000.0,91.89541775180999,1091.8954177518099
answer,noun,A1,64649558,1000.0,91.71890681569437,1091.7189068156945
answer,verb,A1,64649558,1000.0,91.71890681569437,1091.7189068156945
bed,noun,A1,64262881,1000.0,91.30236833447293,1091.302368334473
everyone,pronoun,A1,64197954,1000.0,91.23218161495299,1091.2321816149529
brown,adjective,A1,64112042,1000.0,91.13920072165331,1091.1392007216532
hill,noun,A1,64008398,1000.0,91.02686286064306,1091.0268628606432
medicine,noun,A1,63831932,1000.0,90.83517538162505,1090.835175381625
hold,noun,A1,63777575,1000.0,90.77602292488746,1090.7760229248875
glass,noun,A1,63559754,1000.0,90.53847855221852,1090.5384785522185
happy,adjective,A1,63471922,1000.0,90.44246310154881,1090.4424631015488
smith,noun,A1,63357901,1000.0,90.31762019026564,1090.3176201902656
thank,verb,A1,63234550,1000.0,90.18230850126531,1090.1823085012652
survey,noun,A1,62994830,1000.0,89.91858753794031,1089.9185875379403
telephone,noun,A1,62896274,1000.0,89.8098727990905,1089.8098727990905
sport,noun,A1,62683851,1000.0,89.57497369918292,1089.574973699183
ready,adjective,A1,62667516,1000.0,89.55687737456083,1089.5568773745608
feed,noun,A1,62663785,1000.0,89.55274341701056,1089.5527434170106
animal,noun,A1,62566660,1000.0,89.44504197787182,1089.4450419778718
station,noun,A1,61892291,1000.0,88.69259478991853,1088.6925947899185
sea,noun,A1,61532852,1000.0,88.28818366183407,1088.288183661834
cut,verb,A1,61337417,1000.0,88.06730375433278,1088.067303754333
hall,noun,A1,61265768,1000.0,87.98614997648883,1087.9861499764888
kitchen,noun,A1,60975784,1000.0,87.65672516421205,1087.656725164212
strong,adjective,A1,60969207,1000.0,87.64923546825855,1087.6492354682587
hospital,noun,A1,60720801,1000.0,87.36576483323677,1087.3657648332369
ground,noun,A1,60679179,1000.0,87.31815412321805,1087.318154123218
ship,noun,A1,60649546,1000.0,87.28423752338949,1087.2842375233895
excellent,adjective,A1,60316327,1000.0,86.9017050552253,1086.9017050552252
hair,noun,A1,60054650,1000.0,86.59981781150634,1086.5998178115065
tree,noun,A1,59622952,1000.0,86.09889667972686,1086.0988966797267
wall,noun,A1,59430375,1000.0,85.87426884506897,1085.8742688450689
boy,noun,A1,58664244,1000.0,84.97336315385496,1084.973363153855
beautiful,adjective,A1,58503804,1000.0,84.78320977734256,1084.7832097773426
horse,noun,A1,58453720,1000.0,84.72374344150592,1084.723743441506
vote,noun,A1,58387028,1000.0,84.64447875040264,1084.6444787504026
owner,noun,A1,58189056,1000.0,84.40865093007369,1084.4086509300737
son,noun,A1,58094311,1000.0,84.2955049550327,1084.2955049550328
rule,noun,A1,57912422,1000.0,84.07777213058455,1084.0777721305844
bring,verb,A1,57608074,1000.0,83.71191398941244,1083.7119139894126
mother,noun,A1,57432704,1000.0,83.50022213870352,1083.5002221387035
door,noun,A1,56638839,1000.0,82.53377821032609,1082.533778210326
cool,adjective,A1,56471180,1000.0,82.32793979693315,1082.3279397969332
football,noun,A1,55972678,1000.0,81.71228917324197,1081.712289173242
guest,noun,A1,55293215,1000.0,80.86426259373286,1080.8642625937327
vacation,noun,A1,54946412,1000.0,80.42739799343099,1080.427397993431
ring,verb,A1,54342432,1000.0,79.65994557605666,1079.6599455760565
grade,noun,A1,54275130,1000.0,79.57390005144634,1079.5739000514463
mountain,noun,A1,54170529,1000.0,79.43995579047487,1079.4399557904749
pop,noun,A1,54140138,1000.0,79.40099084408257,1079.4009908440826
behind,adverb,A1,53824933,1000.0,78.9955650568968,1078.9955650568968
behind,preposition,A1,53824933,1000.0,78.9955650568968,1078.9955650568968
floor,noun,A1,53759851,1000.0,78.91155903818776,1078.9115590381878
match,noun,A1,53532481,1000.0,78.61727585939377,1078.6172758593939
morning,noun,A1,53444032,1000.0,78.50245920180726,1078.5024592018071
pool,noun,A1,53046994,1000.0,77.98470767649894,1077.984707676499
partner,noun,A1,52979810,1000.0,77.89671418380362,1077.8967141838036
fish,noun,A1,52756224,1000.0,77.60306922561495,1077.603069225615
eye,noun,A1,52688696,1000.0,77.51413711562805,1077.514137115628
stage,noun,A1,52518330,1000.0,77.28926330790455,1077.2892633079045
character,noun,A1,52028227,1000.0,76.63826311255673,1076.6382631125566
maybe,adverb,A1,51895609,1000.0,76.46105326483746,1076.4610532648376
pretty,adjective,A1,51621090,1000.0,76.09278582449997,1076.0927858245
yourself,pronoun,A1,51531914,1000.0,75.97273461832731,1075.9727346183272
winter,noun,A1,51483174,1000.0,75.90703164390413,1075.9070316439042
television,noun,A1,51304347,1000.0,75.66543358063007,1075.6654335806302
interested,adjective,A1,51282170,1000.0,75.6354134325801,1075.6354134325802
break,verb,A1,51242970,1000.0,75.58231813873726,1075.5823181387373
dance,noun,A1,51147967,1000.0,75.45347056695994,1075.4534705669598
dance,verb,A1,51147967,1000.0,75.45347056695994,1075.4534705669598
reader,noun,A1,50887864,1000.0,75.09947819175693,1075.099478191757
dark,adjective,A1,50669807,1000.0,74.80131208206069,1074.8013120820606
apple,noun,A1,50551171,1000.0,74.63855253353722,1074.6385525335372
enjoy,verb,A1,50141455,1000.0,74.07350112056872,1074.0735011205688
block,noun,A1,49694725,1000.0,73.45211668197283,1073.4521166819727
fair,adjective,A1,49510931,1000.0,73.19484279694916,1073.1948427969492
wrong,adjective,A1,49156828,1000.0,72.69646748810567,1072.6964674881056
fat,adjective,A1,48646296,1000.0,71.97157350040561,1071.9715735004056
father,noun,A1,48580528,1000.0,71.87763818162978,1071.8776381816297
saw,noun,A1,48544776,1000.0,71.82652083747735,1071.8265208374773
officer,noun,A1,48483165,1000.0,71.7383425191141,1071.7383425191142
driver,noun,A1,48463463,1000.0,71.71012116006546,1071.7101211600655
restaurant,noun,A1,48255033,1000.0,71.410859088586,1071.410859088586
trip,noun,A1,48175593,1000.0,71.29645944824279,1071.2964594482428
poor,adjective,A1,48053008,1000.0,71.11955705602577,1071.1195570560258
teacher,noun,A1,48002944,1000.0,71.04717988300956,1071.0471798830094
farm,noun,A1,47934860,1000.0,70.94863009961148,1070.9486300996114
peace,noun,A1,47856201,1000.0,70.83459885977697,1070.834598859777
agree,verb,A1,47500911,1000.0,70.31719196027348,1070.3171919602735
hear,verb,A1,47426506,1000.0,70.20834636530265,1070.2083463653025
fan,noun,A1,47045446,1000.0,69.64821080998047,1069.6482108099804
interesting,adjective,A1,46983244,1000.0,69.55634702440113,1069.556347024401
wife,noun,A1,46946408,1000.0,69.5018879714437,1069.5018879714437
ten,number,A1,46907473,1000.0,69.44427924434319,1069.4442792443433
cat,noun,A1,46839855,1000.0,69.34411705480795,1069.344117054808
flat,noun,A1,46688059,1000.0,69.11873477262702,1069.118734772627
parent,noun,A1,46516265,1000.0,68.86277439976311,1068.862774399763
stand,noun,A1,46292709,1000.0,68.52827333065079,1068.5282733306508
bottom,noun,A1,45598411,1000.0,67.4790185773179,1067.479018577318
pet,noun,A1,45445524,1000.0,67.24582302740282,1067.2458230274028
begin,verb,A1,45434902,1000.0,67.22959236455665,1067.2295923645565
clean,adjective,A1,45381752,1000.0,67.14832089122399,1067.148320891224
clean,verb,A1,45381752,1000.0,67.14832089122399,1067.148320891224
guy,noun,A1,45286019,1000.0,67.00169549373163,1067.0016954937316
cup,noun,A1,45032014,1000.0,66.61115213999847,1066.6111521399985
difference,noun,A1,44546845,1000.0,65.85902358813257,1065.8590235881325
correct,adjective,A1,44467948,1000.0,65.73594040232376,1065.7359404023236
piece,noun,A1,44298807,1000.0,65.47133458548012,1065.4713345854802
seven,number,A1,44224906,1000.0,65.35540584806097,1065.3554058480609
jump,verb,A1,44137441,1000.0,65.21794864236813,1065.2179486423681
whose,determiner,A1,43634263,1000.0,64.42184028334282,1064.4218402833428
whose,pronoun,A1,43634263,1000.0,64.42184028334282,1064.4218402833428
ball,noun,A1,43399906,1000.0,64.0479109768861,1064.0479109768862
listen,verb,A1,43252527,1000.0,63.8117242028261,1063.811724202826
discuss,verb,A1,43208309,1000.0,63.74070430973518,1063.740704309735
goal,noun,A1,43074829,1000.0,63.52587629034963,1063.5258762903495
successful,adjective,A1,43041696,1000.0,63.47244759165699,1063.4724475916569
wind,noun,A1,42974876,1000.0,63.36457161530768,1063.3645716153078
stone,noun,A1,42494931,1000.0,62.58477090824044,1062.5847709082404
difficult,adjective,A1,42436311,1000.0,62.48892386512068,1062.4889238651208
coffee,noun,A1,42086828,1000.0,61.91473703891154,1061.9147370389114
poster,noun,A1,41893537,1000.0,61.59511629837755,1061.5951162983774
closed,adjective,A1,41782645,1000.0,61.4110819337526,1061.4110819337525
ice,noun,A1,41706145,1000.0,61.28383899194762,1061.2838389919475
pink,adjective,A1,41704519,1000.0,61.28113192326714,1061.2811319232671
minute,noun,A1,41061449,1000.0,60.20214668797553,1060.2021466879755
bus,noun,A1,41043865,1000.0,60.17240629335265,1060.1724062933527
dictionary,noun,A1,40838300,1000.0,59.8237792446987,1059.8237792446987
cold,noun,A1,40833613,1000.0,59.81580990136763,1059.8158099013676
cold,adjective,A1,40833613,1000.0,59.81580990136763,1059.8158099013676
chair,noun,A1,40764005,1000.0,59.69734707463999,1059.69734707464
fishing,noun,A1,40730311,1000.0,59.63993204560961,1059.6399320456096
bag,noun,A1,40671821,1000.0,59.54015141877005,1059.5401514187702
shirt,noun,A1,40501964,1000.0,59.24956949289731,1059.2495694928973
quickly,adverb,A1,40161558,1000.0,58.66353535517078,1058.6635353551708
miss,verb,A1,39897915,1000.0,58.20623093495601,1058.206230934956
exercise,verb,A1,39699360,1000.0,57.859826183661085,1057.859826183661
leader,noun,A1,39591949,1000.0,57.671711043957316,1057.6717110439572
alone,adverb,A1,39326417,1000.0,57.20447027253249,1057.2044702725325
walk,verb,A1,39129365,1000.0,56.855685821004045,1056.855685821004
walk,noun,A1,39129365,1000.0,56.855685821004045,1056.855685821004
wait,verb,A1,39001376,1000.0,56.62820153478026,1056.6282015347801
pocket,noun,A1,38931224,1000.0,56.50319828022646,1056.5031982802266
rose,noun,A1,38911531,1000.0,56.46806699779199,1056.468066997792
pick,verb,A1,38542153,1000.0,55.80580085952795,1055.805800859528
heavy,adjective,A1,37668153,1000.0,54.213162838614835,1054.2131628386148
drop,verb,A1,37433033,1000.0,53.778407916141646,1053.7784079161415
orange,adjective,A1,37316112,1000.0,53.56119434422112,1053.5611943442211
orange,noun,A1,37316112,1000.0,53.56119434422112,1053.5611943442211
rich,adjective,A1,37200952,1000.0,53.34658601266358,1053.3465860126635
guitar,noun,A1,37106331,1000.0,53.16975570690613,1053.169755706906
touch,noun,A1,36831035,1000.0,52.65269891800153,1052.6526989180015
smart,adjective,A1,36636558,1000.0,52.28510039230741,1052.2851003923074
corner,noun,A1,36419737,1000.0,51.872959899377975,1051.872959899378
birth,noun,A1,36286070,1000.0,51.61765690861205,1051.617656908612
quarter,noun,A1,36134893,1000.0,51.327774160605145,1051.3277741606053
breakfast,noun,A1,35991312,1000.0,51.0513316828044,1051.0513316828044
moment,noun,A1,35660913,1000.0,50.41098902717431,1050.4109890271743
sorry,adjective,A1,35595812,1000.0,50.28411806487577,1050.2841180648757
snow,noun,A1,35358852,1000.0,49.8203551475126,1049.8203551475126
weekend,noun,A1,35287380,1000.0,49.67986450730746,1049.6798645073075
dollar,noun,A1,35275336,1000.0,49.656161918970724,1049.6561619189706
camp,noun,A1,35255018,1000.0,49.61615775342341,1049.6161577534235
bridge,noun,A1,35180146,1000.0,49.46854279139268,1049.4685427913928
fill,verb,A1,35148024,1000.0,49.40511587432445,1049.4051158743246
baseball,noun,A1,35068361,1000.0,49.24756577239111,1049.2475657723912
yesterday,adverb,A1,34639311,1000.0,48.39282755430918,1048.3928275543092
funny,adjective,A1,34281806,1000.0,47.67249337972248,1047.6724933797225
brother,noun,A1,34273892,1000.0,47.6564626680738,1047.6564626680738
boat,noun,A1,34104031,1000.0,47.31149453648413,1047.3114945364841
basketball,noun,A1,33848810,1000.0,46.78992629283846,1046.7899262928386
evening,noun,A1,33705304,1000.0,46.494928190899486,1046.4949281908994
mouse,noun,A1,33667003,1000.0,46.41598238683753,1046.4159823868376
brain,noun,A1,33612784,1000.0,46.30407279779536,1046.3040727977955
dream,noun,A1,33518573,1000.0,46.109188528961226,1046.109188528961
false,adjective,A1,33476460,1000.0,46.02189662953924,1046.0218966295392
flower,noun,A1,33364539,1000.0,45.78937178268984,1045.7893717826898
carry,verb,A1,33056477,1000.0,45.145297376587564,1045.1452973765877
flag,noun,A1,33050354,1000.0,45.13243508847427,1045.1324350884743
hello,noun,A1,32960381,1000.0,44.943157927382344,1044.9431579273823
eight,number,A1,32567724,1000.0,44.11102780221756,1044.1110278022174
straight,adverb,A1,32551647,1000.0,44.07674351418632,1044.0767435141863
interview,noun,A1,32430752,1000.0,43.81839057206662,1043.8183905720666
sweet,adjective,A1,32311923,1000.0,43.563512424463624,1043.5635124244636
desk,noun,A1,32311444,1000.0,43.56248311434297,1043.562483114343
truck,noun,A1,32136249,1000.0,43.1849841948665,1043.1849841948665
bear,noun,A1,31981362,1000.0,42.84952570165194,1042.849525701652
festival,noun,A1,31964569,1000.0,42.81305738688047,1042.8130573868805
train,noun,A1,31816971,1000.0,42.491701279316885,1042.4917012793169
dry,adjective,A1,31744277,1000.0,42.33288074541906,1042.332880745419
broken,adjective,A1,31399439,1000.0,41.574495962714195,1041.574495962714
blow,verb,A1,31344495,1000.0,41.452891657491364,1041.4528916574914
speak,verb,A1,31324712,1000.0,41.40905491466299,1041.409054914663
speech,noun,A1,31119662,1000.0,40.95305125316577,1040.9530512531658
judge,verb,A1,30905832,1000.0,40.47431045882331,1040.4743104588233
fight,noun,A1,30784313,1000.0,40.20076515132348,1040.2007651513236
bath,noun,A1,30537308,1000.0,39.64140080881634,1039.6414008088163
healthy,adjective,A1,30360623,1000.0,39.23849950471663,1039.2384995047166
birthday,noun,A1,30169763,1000.0,38.80063148523743,1038.8006314852373
wear,verb,A1,29846762,1000.0,38.0532582764165,1038.0532582764165
finish,verb,A1,29769825,1000.0,37.87404561433743,1037.8740456143373
finish,noun,A1,29769825,1000.0,37.87404561433743,1037.8740456143373
mom,noun,A1,29736214,1000.0,37.7956086551186,1037.7956086551185
row,noun,A1,29649598,1000.0,37.59306621206997,1037.59306621207
sleep,verb,A1,29491537,1000.0,37.22192736375109,1037.221927363751
bird,noun,A1,29437150,1000.0,37.09376256089183,1037.0937625608917
lady,noun,A1,29348297,1000.0,36.883867164657545,1036.8838671646577
famous,adjective,A1,29332023,1000.0,36.84535462480437,1036.8453546248043
writer,noun,A1,29320566,1000.0,36.81822873189401,1036.8182287318941
drink,verb,A1,29254937,1000.0,36.66263924326972,1036.6626392432697
drink,noun,A1,29254937,1000.0,36.66263924326972,1036.6626392432697
eat,verb,A1,29237400,1000.0,36.621004426956574,1036.6210044269565
seat,noun,A1,29066336,1000.0,36.21356430221567,1036.2135643022157
wonderful,adjective,A1,28796607,1000.0,35.56622707881422,1035.5662270788143
mine,pronoun,A1,28795477,1000.0,35.56350239594644,1035.5635023959464
ticket,noun,A1,28767435,1000.0,35.49585258693878,1035.4958525869388
guess,verb,A1,28743465,1000.0,35.43797396175046,1035.4379739617505
soccer,noun,A1,28647229,1000.0,35.20511293638083,1035.2051129363808
moon,noun,A1,28374261,1000.0,34.54033468123566,1034.5403346812357
fly,noun,A1,28279478,1000.0,34.30800612705991,1034.3080061270598
fly,verb,A1,28279478,1000.0,34.30800612705991,1034.3080061270598
turkey,noun,A1,28112986,1000.0,33.89801555248903,1033.8980155524891
daughter,noun,A1,27936967,1000.0,33.461915603646275,1033.4619156036463
smoking,noun,A1,27526627,1000.0,32.434504910560236,1032.4345049105602
tea,noun,A1,27406794,1000.0,32.13157595565258,1032.1315759556526
dress,noun,A1,27318959,1000.0,31.90869316128078,1031.9086931612808
sky,noun,A1,27281333,1000.0,31.812997231574172,1031.8129972315742
happen,verb,A1,27207887,1000.0,31.625817796734054,1031.625817796734
hide,verb,A1,27157035,1000.0,31.495923612389333,1031.4959236123893
clothes,noun,A1,27037465,1000.0,31.189538236885028,1031.189538236885
newspaper,noun,A1,26933746,1000.0,30.922669927635297,1030.9226699276353
toy,noun,A1,26924831,1000.0,30.899683748430903,1030.899683748431
slow,adjective,A1,26870240,1000.0,30.758761674733364,1030.7587616747333
nine,number,A1,26807668,1000.0,30.596884743331998,1030.5968847433319
spot,noun,A1,26750929,1000.0,30.449771097218104,1030.4497710972182
spend,verb,A1,26713310,1000.0,30.35205992118472,1030.3520599211847
factory,noun,A1,26708317,1000.0,30.339080815520447,1030.3390808155204
grow,verb,A1,26701492,1000.0,30.321335572774842,1030.3213355727748
clock,noun,A1,26624872,1000.0,30.1218089805551,1030.1218089805552
feeling,noun,A1,26546473,1000.0,29.917054457967993,1029.9170544579679
rain,verb,A1,26419979,1000.0,29.585411957555493,1029.5854119575556
rain,noun,A1,26419979,1000.0,29.585411957555493,1029.5854119575556
tennis,noun,A1,26272328,1000.0,29.19628561925913,1029.196285619259
bedroom,noun,A1,26229848,1000.0,29.083926685106462,1029.0839266851065
hole,noun,A1,26199070,1000.0,29.002405616938177,1029.0024056169382
ride,verb,A1,26153004,1000.0,28.880212417785287,1028.8802124177853
ride,noun,A1,26153004,1000.0,28.880212417785287,1028.8802124177853
pair,noun,A1,26036703,1000.0,28.57075590970169,1028.5707559097018
ideal,adjective,A1,26036289,1000.0,28.56965186128184,1028.5696518612817
dinner,noun,A1,25974858,1000.0,28.405633802687476,1028.4056338026876
cream,noun,A1,25898758,1000.0,28.201911415287668,1028.2019114152877
